Category,speed,direction,lane,episode,Time header,Image_path
Cat1,15mph,lr,opposite,4,1624827935.4103649,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.4103649.jpg
Cat1,15mph,lr,opposite,4,1624827935.4436982,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.4436982.jpg
Cat1,15mph,lr,opposite,4,1624827935.4770315,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.4770315.jpg
Cat1,15mph,lr,opposite,4,1624827935.5103648,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.5103648.jpg
Cat1,15mph,lr,opposite,4,1624827935.543698,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.543698.jpg
Cat1,15mph,lr,opposite,4,1624827935.5770314,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.5770314.jpg
Cat1,15mph,lr,opposite,4,1624827935.6103647,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.6103647.jpg
Cat1,15mph,lr,opposite,4,1624827935.643698,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.643698.jpg
Cat1,15mph,lr,opposite,4,1624827935.6770313,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.6770313.jpg
Cat1,15mph,lr,opposite,4,1624827935.7103646,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.7103646.jpg
Cat1,15mph,lr,opposite,4,1624827935.743698,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.743698.jpg
Cat1,15mph,lr,opposite,4,1624827935.7770312,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.7770312.jpg
Cat1,15mph,lr,opposite,4,1624827935.8103645,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.8103645.jpg
Cat1,15mph,lr,opposite,4,1624827935.8436978,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.8436978.jpg
Cat1,15mph,lr,opposite,4,1624827935.877031,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.877031.jpg
Cat1,15mph,lr,opposite,4,1624827935.9436977,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.9436977.jpg
Cat1,15mph,lr,opposite,4,1624827935.977031,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827935.977031.jpg
Cat1,15mph,lr,opposite,4,1624827936.0103643,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827936.0103643.jpg
Cat1,15mph,lr,opposite,4,1624827936.0436976,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827936.0436976.jpg
Cat1,15mph,lr,opposite,4,1624827936.077031,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827936.077031.jpg
Cat1,15mph,lr,opposite,4,1624827936.1103642,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827936.1103642.jpg
Cat1,15mph,lr,opposite,4,1624827936.1436975,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827936.1436975.jpg
Cat1,15mph,lr,opposite,4,1624827936.1770308,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_4/camera_images/1624827936.1770308.jpg
