Category,speed,direction,lane,episode,Time header,Image_path
Cat3,20mph,lr,opposite,2,1625005925.0232139,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.0232139.jpg
Cat3,20mph,lr,opposite,2,1625005925.0565472,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.0565472.jpg
Cat3,20mph,lr,opposite,2,1625005925.0898805,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.0898805.jpg
Cat3,20mph,lr,opposite,2,1625005925.1232138,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.1232138.jpg
Cat3,20mph,lr,opposite,2,1625005925.156547,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.156547.jpg
Cat3,20mph,lr,opposite,2,1625005925.1898804,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.1898804.jpg
Cat3,20mph,lr,opposite,2,1625005925.2232137,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.2232137.jpg
Cat3,20mph,lr,opposite,2,1625005925.256547,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.256547.jpg
Cat3,20mph,lr,opposite,2,1625005925.2898803,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.2898803.jpg
Cat3,20mph,lr,opposite,2,1625005925.3232136,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.3232136.jpg
Cat3,20mph,lr,opposite,2,1625005925.3565469,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.3565469.jpg
Cat3,20mph,lr,opposite,2,1625005925.3898802,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.3898802.jpg
Cat3,20mph,lr,opposite,2,1625005925.4232135,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.4232135.jpg
Cat3,20mph,lr,opposite,2,1625005925.4565468,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.4565468.jpg
Cat3,20mph,lr,opposite,2,1625005925.48988,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.48988.jpg
Cat3,20mph,lr,opposite,2,1625005925.5565467,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.5565467.jpg
Cat3,20mph,lr,opposite,2,1625005925.58988,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.58988.jpg
Cat3,20mph,lr,opposite,2,1625005925.6232133,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_20mph_lr_opposite_2/camera_images/1625005925.6232133.jpg
