Category,speed,direction,lane,episode,Time header,Image_path
Cat1,10mph,lr,opposite,4,1624824411.6768906,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.6768906.jpg
Cat1,10mph,lr,opposite,4,1624824411.710224,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.710224.jpg
Cat1,10mph,lr,opposite,4,1624824411.7435572,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.7435572.jpg
Cat1,10mph,lr,opposite,4,1624824411.7768905,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.7768905.jpg
Cat1,10mph,lr,opposite,4,1624824411.8102238,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.8102238.jpg
Cat1,10mph,lr,opposite,4,1624824411.8435571,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.8435571.jpg
Cat1,10mph,lr,opposite,4,1624824411.8768904,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.8768904.jpg
Cat1,10mph,lr,opposite,4,1624824411.9102237,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.9102237.jpg
Cat1,10mph,lr,opposite,4,1624824411.943557,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.943557.jpg
Cat1,10mph,lr,opposite,4,1624824411.9768903,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824411.9768903.jpg
Cat1,10mph,lr,opposite,4,1624824412.0102236,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.0102236.jpg
Cat1,10mph,lr,opposite,4,1624824412.043557,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.043557.jpg
Cat1,10mph,lr,opposite,4,1624824412.0768902,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.0768902.jpg
Cat1,10mph,lr,opposite,4,1624824412.1102235,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.1102235.jpg
Cat1,10mph,lr,opposite,4,1624824412.1435568,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.1435568.jpg
Cat1,10mph,lr,opposite,4,1624824412.2102234,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.2102234.jpg
Cat1,10mph,lr,opposite,4,1624824412.2435567,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.2435567.jpg
Cat1,10mph,lr,opposite,4,1624824412.27689,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.27689.jpg
Cat1,10mph,lr,opposite,4,1624824412.3102233,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.3102233.jpg
Cat1,10mph,lr,opposite,4,1624824412.3435566,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.3435566.jpg
Cat1,10mph,lr,opposite,4,1624824412.37689,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.37689.jpg
Cat1,10mph,lr,opposite,4,1624824412.4102232,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.4102232.jpg
Cat1,10mph,lr,opposite,4,1624824412.4435565,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.4435565.jpg
Cat1,10mph,lr,opposite,4,1624824412.4768898,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.4768898.jpg
Cat1,10mph,lr,opposite,4,1624824412.5102232,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.5102232.jpg
Cat1,10mph,lr,opposite,4,1624824412.5435565,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.5435565.jpg
Cat1,10mph,lr,opposite,4,1624824412.5768898,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.5768898.jpg
Cat1,10mph,lr,opposite,4,1624824412.610223,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.610223.jpg
Cat1,10mph,lr,opposite,4,1624824412.6435564,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.6435564.jpg
Cat1,10mph,lr,opposite,4,1624824412.6768897,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.6768897.jpg
Cat1,10mph,lr,opposite,4,1624824412.7435563,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_4/camera_images/1624824412.7435563.jpg
