Category,speed,direction,lane,episode,Time header,Image_path
Cat3,15mph,lr,opposite,1,1625003593.778383,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003593.778383.jpg
Cat3,15mph,lr,opposite,1,1625003593.8117163,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003593.8117163.jpg
Cat3,15mph,lr,opposite,1,1625003593.8450496,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003593.8450496.jpg
Cat3,15mph,lr,opposite,1,1625003593.878383,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003593.878383.jpg
Cat3,15mph,lr,opposite,1,1625003593.9117162,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003593.9117162.jpg
Cat3,15mph,lr,opposite,1,1625003593.9450495,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003593.9450495.jpg
Cat3,15mph,lr,opposite,1,1625003593.9783828,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003593.9783828.jpg
Cat3,15mph,lr,opposite,1,1625003594.0117161,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.0117161.jpg
Cat3,15mph,lr,opposite,1,1625003594.0450494,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.0450494.jpg
Cat3,15mph,lr,opposite,1,1625003594.0783827,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.0783827.jpg
Cat3,15mph,lr,opposite,1,1625003594.111716,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.111716.jpg
Cat3,15mph,lr,opposite,1,1625003594.1450493,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.1450493.jpg
Cat3,15mph,lr,opposite,1,1625003594.1783826,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.1783826.jpg
Cat3,15mph,lr,opposite,1,1625003594.211716,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.211716.jpg
Cat3,15mph,lr,opposite,1,1625003594.2450492,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.2450492.jpg
Cat3,15mph,lr,opposite,1,1625003594.3117158,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.3117158.jpg
Cat3,15mph,lr,opposite,1,1625003594.3450491,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.3450491.jpg
Cat3,15mph,lr,opposite,1,1625003594.3783824,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.3783824.jpg
Cat3,15mph,lr,opposite,1,1625003594.4117157,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.4117157.jpg
Cat3,15mph,lr,opposite,1,1625003594.445049,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.445049.jpg
Cat3,15mph,lr,opposite,1,1625003594.4783823,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.4783823.jpg
Cat3,15mph,lr,opposite,1,1625003594.5117157,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.5117157.jpg
Cat3,15mph,lr,opposite,1,1625003594.545049,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.545049.jpg
Cat3,15mph,lr,opposite,1,1625003594.5783823,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.5783823.jpg
Cat3,15mph,lr,opposite,1,1625003594.6117156,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.6117156.jpg
Cat3,15mph,lr,opposite,1,1625003594.6450489,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.6450489.jpg
Cat3,15mph,lr,opposite,1,1625003594.6783822,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.6783822.jpg
Cat3,15mph,lr,opposite,1,1625003594.7117155,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.7117155.jpg
Cat3,15mph,lr,opposite,1,1625003594.7450488,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.7450488.jpg
Cat3,15mph,lr,opposite,1,1625003594.778382,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.778382.jpg
Cat3,15mph,lr,opposite,1,1625003594.8450487,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.8450487.jpg
Cat3,15mph,lr,opposite,1,1625003594.878382,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.878382.jpg
Cat3,15mph,lr,opposite,1,1625003594.9117153,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.9117153.jpg
Cat3,15mph,lr,opposite,1,1625003594.9450486,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.9450486.jpg
Cat3,15mph,lr,opposite,1,1625003594.9783819,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003594.9783819.jpg
Cat3,15mph,lr,opposite,1,1625003595.0117152,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.0117152.jpg
Cat3,15mph,lr,opposite,1,1625003595.0450485,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.0450485.jpg
Cat3,15mph,lr,opposite,1,1625003595.0783818,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.0783818.jpg
Cat3,15mph,lr,opposite,1,1625003595.111715,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.111715.jpg
Cat3,15mph,lr,opposite,1,1625003595.1450484,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.1450484.jpg
Cat3,15mph,lr,opposite,1,1625003595.1783817,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.1783817.jpg
Cat3,15mph,lr,opposite,1,1625003595.211715,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.211715.jpg
Cat3,15mph,lr,opposite,1,1625003595.2450483,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.2450483.jpg
Cat3,15mph,lr,opposite,1,1625003595.2783816,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.2783816.jpg
Cat3,15mph,lr,opposite,1,1625003595.311715,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.311715.jpg
Cat3,15mph,lr,opposite,1,1625003595.3783815,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.3783815.jpg
Cat3,15mph,lr,opposite,1,1625003595.4117148,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.4117148.jpg
Cat3,15mph,lr,opposite,1,1625003595.445048,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.445048.jpg
Cat3,15mph,lr,opposite,1,1625003595.4783814,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.4783814.jpg
Cat3,15mph,lr,opposite,1,1625003595.5117147,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.5117147.jpg
Cat3,15mph,lr,opposite,1,1625003595.545048,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.545048.jpg
Cat3,15mph,lr,opposite,1,1625003595.5783813,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.5783813.jpg
Cat3,15mph,lr,opposite,1,1625003595.6117146,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.6117146.jpg
Cat3,15mph,lr,opposite,1,1625003595.645048,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_1/camera_images/1625003595.645048.jpg
