Category,speed,direction,lane,episode,Time header,Image_path
Cat3,15mph,lr,opposite,3,1625003775.7913322,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg
Cat3,15mph,lr,opposite,3,1625003775.8246655,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.8246655.jpg
Cat3,15mph,lr,opposite,3,1625003775.8579988,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.8579988.jpg
Cat3,15mph,lr,opposite,3,1625003775.8913321,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.8913321.jpg
Cat3,15mph,lr,opposite,3,1625003775.9246655,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.9246655.jpg
Cat3,15mph,lr,opposite,3,1625003775.9579988,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.9579988.jpg
Cat3,15mph,lr,opposite,3,1625003775.991332,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.991332.jpg
Cat3,15mph,lr,opposite,3,1625003776.0246654,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.0246654.jpg
Cat3,15mph,lr,opposite,3,1625003776.0579987,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.0579987.jpg
Cat3,15mph,lr,opposite,3,1625003776.091332,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.091332.jpg
Cat3,15mph,lr,opposite,3,1625003776.1246653,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.1246653.jpg
Cat3,15mph,lr,opposite,3,1625003776.1579986,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.1579986.jpg
Cat3,15mph,lr,opposite,3,1625003776.1913319,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.1913319.jpg
Cat3,15mph,lr,opposite,3,1625003776.2246652,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.2246652.jpg
Cat3,15mph,lr,opposite,3,1625003776.2579985,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.2579985.jpg
Cat3,15mph,lr,opposite,3,1625003776.324665,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.324665.jpg
Cat3,15mph,lr,opposite,3,1625003776.3579984,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.3579984.jpg
Cat3,15mph,lr,opposite,3,1625003776.3913317,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.3913317.jpg
Cat3,15mph,lr,opposite,3,1625003776.424665,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.424665.jpg
Cat3,15mph,lr,opposite,3,1625003776.4579983,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.4579983.jpg
Cat3,15mph,lr,opposite,3,1625003776.4913316,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.4913316.jpg
Cat3,15mph,lr,opposite,3,1625003776.5246649,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.5246649.jpg
Cat3,15mph,lr,opposite,3,1625003776.5579982,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.5579982.jpg
Cat3,15mph,lr,opposite,3,1625003776.5913315,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.5913315.jpg
Cat3,15mph,lr,opposite,3,1625003776.6246648,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.6246648.jpg
Cat3,15mph,lr,opposite,3,1625003776.657998,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.657998.jpg
Cat3,15mph,lr,opposite,3,1625003776.6913314,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.6913314.jpg
Cat3,15mph,lr,opposite,3,1625003776.7246647,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.7246647.jpg
Cat3,15mph,lr,opposite,3,1625003776.757998,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.757998.jpg
Cat3,15mph,lr,opposite,3,1625003776.7913313,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.7913313.jpg
Cat3,15mph,lr,opposite,3,1625003776.857998,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.857998.jpg
Cat3,15mph,lr,opposite,3,1625003776.8913312,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.8913312.jpg
Cat3,15mph,lr,opposite,3,1625003776.9246645,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.9246645.jpg
Cat3,15mph,lr,opposite,3,1625003776.9579978,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.9579978.jpg
Cat3,15mph,lr,opposite,3,1625003776.991331,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.991331.jpg
Cat3,15mph,lr,opposite,3,1625003777.0246644,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.0246644.jpg
Cat3,15mph,lr,opposite,3,1625003777.0579977,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.0579977.jpg
Cat3,15mph,lr,opposite,3,1625003777.091331,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.091331.jpg
Cat3,15mph,lr,opposite,3,1625003777.1246643,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.1246643.jpg
Cat3,15mph,lr,opposite,3,1625003777.1579976,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.1579976.jpg
Cat3,15mph,lr,opposite,3,1625003777.191331,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.191331.jpg
Cat3,15mph,lr,opposite,3,1625003777.2246642,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.2246642.jpg
Cat3,15mph,lr,opposite,3,1625003777.2579975,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.2579975.jpg
Cat3,15mph,lr,opposite,3,1625003777.2913308,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003777.2913308.jpg
