Category,speed,direction,lane,episode,time_stamp,lida_file,image_file,lat,long,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector,x,y
Cat3,15mph,lr,opposite,3,1625003775.136384000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.136384000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg,42.338029333333324,-71.08661333333335,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203540794455,-11.036485769327303
Cat3,15mph,lr,opposite,3,1625003775.237231000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.237231000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg,42.3380293333333,-71.08661333333332,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203541027888,-11.036485771695778
Cat3,15mph,lr,opposite,3,1625003775.338077000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.338077000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg,42.338029333333296,-71.0866133333333,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203541144604,-11.036485772485271
Cat3,15mph,lr,opposite,3,1625003775.438953000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.438953000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg,42.33802933333328,-71.08661333333329,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.102035412613205,-11.036485774064253
Cat3,15mph,lr,opposite,3,1625003775.539802000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.539802000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg,42.33802933333327,-71.08661333333325,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203541611468,-11.036485775643238
Cat3,15mph,lr,opposite,3,1625003775.640681000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.640681000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg,42.33802933333326,-71.08661333333323,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203541728185,-11.03648577643273
Cat3,15mph,lr,opposite,3,1625003775.741497000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.741497000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.7913322.jpg,42.33802933333324,-71.0866133333332,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203541961617,-11.036485778801206
Cat3,15mph,lr,opposite,3,1625003775.842351000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.842351000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.8579988.jpg,42.33802933333323,-71.08661333333319,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203542078333,-11.036485779590699
Cat3,15mph,lr,opposite,3,1625003775.943217000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003775.943217000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003775.9579988.jpg,42.338029333333225,-71.08661333333316,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203542311765,-11.03648578038019
Cat3,15mph,lr,opposite,3,1625003776.044147000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1625003776.044147000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_3/camera_images/1625003776.0579987.jpg,42.33802933333321,-71.08661333333316,7537,10,8,8,70,"[5468, 0, 5238, 4247, 4850, 5964, 3391, 7537, 3403, 4738, 4226, 5007, 4875, 3684, 6548, 4046, 6511, 6112, 5058, 3818, 4799, 4336, 3605, 5465, 5679, 3514, 3450, 4128, 4108]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 63]",36.10203542311765,-11.036485781959174
