Category,speed,direction,lane,episode,Time header,Image_path
Cat1,10mph,lr,opposite,1,1624824120.7681546,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824120.7681546.jpg
Cat1,10mph,lr,opposite,1,1624824112.8014956,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824112.8014956.jpg
Cat1,10mph,lr,opposite,1,1624824112.8348289,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824112.8348289.jpg
Cat1,10mph,lr,opposite,1,1624824112.8681622,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824112.8681622.jpg
Cat1,10mph,lr,opposite,1,1624824112.9014955,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824112.9014955.jpg
Cat1,10mph,lr,opposite,1,1624824112.9348288,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824112.9348288.jpg
Cat1,10mph,lr,opposite,1,1624824112.968162,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824112.968162.jpg
Cat1,10mph,lr,opposite,1,1624824113.0014954,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.0014954.jpg
Cat1,10mph,lr,opposite,1,1624824113.0348287,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.0348287.jpg
Cat1,10mph,lr,opposite,1,1624824113.068162,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.068162.jpg
Cat1,10mph,lr,opposite,1,1624824113.1014953,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.1014953.jpg
Cat1,10mph,lr,opposite,1,1624824113.1348286,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.1348286.jpg
Cat1,10mph,lr,opposite,1,1624824113.1681619,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.1681619.jpg
Cat1,10mph,lr,opposite,1,1624824113.2014952,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.2014952.jpg
Cat1,10mph,lr,opposite,1,1624824113.2348285,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.2348285.jpg
Cat1,10mph,lr,opposite,1,1624824113.2681618,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.2681618.jpg
Cat1,10mph,lr,opposite,1,1624824113.3348284,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.3348284.jpg
Cat1,10mph,lr,opposite,1,1624824113.3681617,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.3681617.jpg
Cat1,10mph,lr,opposite,1,1624824113.401495,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.401495.jpg
Cat1,10mph,lr,opposite,1,1624824113.4348283,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.4348283.jpg
Cat1,10mph,lr,opposite,1,1624824113.4681616,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.4681616.jpg
Cat1,10mph,lr,opposite,1,1624824113.501495,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.501495.jpg
Cat1,10mph,lr,opposite,1,1624824113.5348282,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.5348282.jpg
Cat1,10mph,lr,opposite,1,1624824113.5681615,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.5681615.jpg
Cat1,10mph,lr,opposite,1,1624824113.6014948,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.6014948.jpg
Cat1,10mph,lr,opposite,1,1624824113.634828,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.634828.jpg
Cat1,10mph,lr,opposite,1,1624824113.6681614,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.6681614.jpg
Cat1,10mph,lr,opposite,1,1624824113.7014947,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.7014947.jpg
Cat1,10mph,lr,opposite,1,1624824113.734828,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.734828.jpg
Cat1,10mph,lr,opposite,1,1624824113.7681613,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.7681613.jpg
Cat1,10mph,lr,opposite,1,1624824113.8014946,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.8014946.jpg
Cat1,10mph,lr,opposite,1,1624824113.8681612,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.8681612.jpg
Cat1,10mph,lr,opposite,1,1624824113.9014945,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.9014945.jpg
Cat1,10mph,lr,opposite,1,1624824113.9348278,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.9348278.jpg
Cat1,10mph,lr,opposite,1,1624824113.968161,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.968161.jpg
Cat1,10mph,lr,opposite,1,1624824114.0014944,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.0014944.jpg
Cat1,10mph,lr,opposite,1,1624824114.0348277,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.0348277.jpg
Cat1,10mph,lr,opposite,1,1624824114.068161,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.068161.jpg
Cat1,10mph,lr,opposite,1,1624824114.1014943,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.1014943.jpg
Cat1,10mph,lr,opposite,1,1624824114.1348276,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.1348276.jpg
Cat1,10mph,lr,opposite,1,1624824114.168161,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.168161.jpg
Cat1,10mph,lr,opposite,1,1624824114.2014942,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.2014942.jpg
Cat1,10mph,lr,opposite,1,1624824114.2348275,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.2348275.jpg
Cat1,10mph,lr,opposite,1,1624824114.2681608,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.2681608.jpg
Cat1,10mph,lr,opposite,1,1624824114.3014941,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.3014941.jpg
Cat1,10mph,lr,opposite,1,1624824114.3348274,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.3348274.jpg
Cat1,10mph,lr,opposite,1,1624824114.401494,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.401494.jpg
Cat1,10mph,lr,opposite,1,1624824114.4348273,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.4348273.jpg
Cat1,10mph,lr,opposite,1,1624824114.4681606,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.4681606.jpg
Cat1,10mph,lr,opposite,1,1624824114.501494,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.501494.jpg
Cat1,10mph,lr,opposite,1,1624824114.5348272,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.5348272.jpg
Cat1,10mph,lr,opposite,1,1624824114.5681605,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.5681605.jpg
Cat1,10mph,lr,opposite,1,1624824114.6014938,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.6014938.jpg
Cat1,10mph,lr,opposite,1,1624824114.6348271,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.6348271.jpg
Cat1,10mph,lr,opposite,1,1624824114.6681604,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.6681604.jpg
Cat1,10mph,lr,opposite,1,1624824114.7014937,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.7014937.jpg
Cat1,10mph,lr,opposite,1,1624824114.734827,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.734827.jpg
Cat1,10mph,lr,opposite,1,1624824114.7681603,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.7681603.jpg
Cat1,10mph,lr,opposite,1,1624824114.8014936,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.8014936.jpg
Cat1,10mph,lr,opposite,1,1624824114.834827,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.834827.jpg
Cat1,10mph,lr,opposite,1,1624824114.8681602,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.8681602.jpg
Cat1,10mph,lr,opposite,1,1624824113.301495,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.301495.jpg
Cat1,10mph,lr,opposite,1,1624824113.834828,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824113.834828.jpg
Cat1,10mph,lr,opposite,1,1624824114.3681607,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.3681607.jpg
Cat1,10mph,lr,opposite,1,1624824114.9014935,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_1/camera_images/1624824114.9014935.jpg
