Category,speed,direction,lane,episode,time_stamp,lida_file,image_file,lat,long,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector,x,y,snr
Cat3,15mph,lr,opposite,9,1625004377.453352000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004377.453352000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004377.5467224.jpg,42.33803733333333,-71.08660266666668,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.97810256099935,-10.147596879524675,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004377.554189000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004377.554189000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004377.5467224.jpg,42.33803733333333,-71.08660266666668,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.97810256099935,-10.147596879524675,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004377.655036000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004377.655036000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004377.6467223.jpg,42.33803733333333,-71.08660266666668,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.97810256099935,-10.147596879524675,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004377.755922000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004377.755922000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004377.7467222.jpg,42.33803733333333,-71.08660266666668,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.97810256099935,-10.147596879524675,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004377.856779000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004377.856779000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004377.8467221.jpg,42.33803733333333,-71.08660266666665,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.978102563333664,-10.147596879524675,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004377.957596000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004377.957596000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004377.946722.jpg,42.338037333333325,-71.08660266666668,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.97810256099936,-10.147596880314167,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004378.058466000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004378.058466000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004378.046722.jpg,42.338037333333325,-71.08660266666668,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.97810256099936,-10.147596880314167,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004378.159348000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004378.159348000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004378.1467218.jpg,42.338037333333325,-71.08660266666668,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.97810256099936,-10.147596880314167,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004378.260185000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004378.260185000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004378.2467217.jpg,42.338037333333325,-71.08660266666669,10074,10,8,8,60,"[6496, 6352, 8160, 5172, 6240, 5366, 7986, 5208, 10074, 5208, 6412, 6055, 7875, 5302, 5222, 8453, 5330, 5098, 9622, 6637, 7578, 5142, 6483, 6220, 6290, 7966, 8384, 5424, 6202, 4790, 5916]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 61, 63]",36.978102559832195,-10.147596880314167,"[-2, -3, -1, -5, -4, -2, -2, -4, -1, -4, -4, -4, -2, -5, -7, 0, -5, -6, -1, -2, -3, -7, -2, -4, -4, -1, -1, -6, -4, -7, -4]"
Cat3,15mph,lr,opposite,9,1625004378.361030000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/lidar_pcd/ns1/velodyne_points/1625004378.361030000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat3/static_in_front/bag_files/Cat3_15mph_lr_opposite_9/camera_images/1625004378.3467216.jpg,42.338037333333325,-71.08660266666668,6285,10,4,8,40,"[3505, 0, 4753, 6010, 3267, 4531, 4060, 4376, 3879, 6285, 3269, 4120, 3142, 3578, 4975, 3929, 3268, 5338, 3333, 3168, 5414, 4936, 4117, 3223, 4156, 3995, 3528, 4972, 5932, 3074, 3270, 3585, 3832]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 18, 19, 20, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 30, 61, 63]",36.97810256099936,-10.147596880314167,"[-5, 0, -4, -1, -7, -5, -5, -2, -5, -1, -6, -4, -10, -5, -2, -4, -6, -1, -4, -9, -1, -3, -2, -6, -4, -5, -4, -2, -2, -9, -10, -4, -4]"
