Category,speed,direction,lane,episode,Time header,Image_path
Cat1,10mph,lr,opposite,2,1624824220.3514357,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.3514357.jpg
Cat1,10mph,lr,opposite,2,1624824220.384769,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.384769.jpg
Cat1,10mph,lr,opposite,2,1624824220.4181023,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.4181023.jpg
Cat1,10mph,lr,opposite,2,1624824220.4514356,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.4514356.jpg
Cat1,10mph,lr,opposite,2,1624824220.4847689,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.4847689.jpg
Cat1,10mph,lr,opposite,2,1624824220.5181022,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.5181022.jpg
Cat1,10mph,lr,opposite,2,1624824220.5514355,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.5514355.jpg
Cat1,10mph,lr,opposite,2,1624824220.5847688,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.5847688.jpg
Cat1,10mph,lr,opposite,2,1624824220.618102,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.618102.jpg
Cat1,10mph,lr,opposite,2,1624824220.6514354,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.6514354.jpg
Cat1,10mph,lr,opposite,2,1624824220.6847687,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.6847687.jpg
Cat1,10mph,lr,opposite,2,1624824220.718102,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.718102.jpg
Cat1,10mph,lr,opposite,2,1624824220.7514353,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.7514353.jpg
Cat1,10mph,lr,opposite,2,1624824220.7847686,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.7847686.jpg
Cat1,10mph,lr,opposite,2,1624824220.818102,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.818102.jpg
Cat1,10mph,lr,opposite,2,1624824220.8847685,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.8847685.jpg
Cat1,10mph,lr,opposite,2,1624824220.9181018,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.9181018.jpg
Cat1,10mph,lr,opposite,2,1624824220.951435,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.951435.jpg
Cat1,10mph,lr,opposite,2,1624824220.9847684,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.9847684.jpg
Cat1,10mph,lr,opposite,2,1624824221.0181017,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.0181017.jpg
Cat1,10mph,lr,opposite,2,1624824221.051435,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.051435.jpg
Cat1,10mph,lr,opposite,2,1624824221.0847683,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.0847683.jpg
Cat1,10mph,lr,opposite,2,1624824221.1181016,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.1181016.jpg
Cat1,10mph,lr,opposite,2,1624824221.151435,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.151435.jpg
Cat1,10mph,lr,opposite,2,1624824221.1847682,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.1847682.jpg
Cat1,10mph,lr,opposite,2,1624824221.2181015,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.2181015.jpg
Cat1,10mph,lr,opposite,2,1624824221.2514348,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.2514348.jpg
Cat1,10mph,lr,opposite,2,1624824221.284768,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.284768.jpg
Cat1,10mph,lr,opposite,2,1624824221.3181014,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.3181014.jpg
Cat1,10mph,lr,opposite,2,1624824221.3514347,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.3514347.jpg
Cat1,10mph,lr,opposite,2,1624824221.4181013,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.4181013.jpg
Cat1,10mph,lr,opposite,2,1624824221.4514346,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.4514346.jpg
Cat1,10mph,lr,opposite,2,1624824221.484768,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.484768.jpg
Cat1,10mph,lr,opposite,2,1624824221.5181012,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.5181012.jpg
Cat1,10mph,lr,opposite,2,1624824221.5514345,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.5514345.jpg
Cat1,10mph,lr,opposite,2,1624824221.5847678,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.5847678.jpg
Cat1,10mph,lr,opposite,2,1624824221.6181011,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.6181011.jpg
Cat1,10mph,lr,opposite,2,1624824221.6514344,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.6514344.jpg
Cat1,10mph,lr,opposite,2,1624824221.6847677,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.6847677.jpg
Cat1,10mph,lr,opposite,2,1624824221.718101,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.718101.jpg
Cat1,10mph,lr,opposite,2,1624824221.7514343,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.7514343.jpg
Cat1,10mph,lr,opposite,2,1624824221.7847676,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.7847676.jpg
Cat1,10mph,lr,opposite,2,1624824221.818101,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.818101.jpg
Cat1,10mph,lr,opposite,2,1624824221.8514342,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.8514342.jpg
Cat1,10mph,lr,opposite,2,1624824221.8847675,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.8847675.jpg
Cat1,10mph,lr,opposite,2,1624824221.9514341,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.9514341.jpg
Cat1,10mph,lr,opposite,2,1624824221.9847674,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.9847674.jpg
Cat1,10mph,lr,opposite,2,1624824222.0181007,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.0181007.jpg
Cat1,10mph,lr,opposite,2,1624824222.051434,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.051434.jpg
Cat1,10mph,lr,opposite,2,1624824222.0847673,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.0847673.jpg
Cat1,10mph,lr,opposite,2,1624824222.1181006,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.1181006.jpg
Cat1,10mph,lr,opposite,2,1624824222.151434,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.151434.jpg
Cat1,10mph,lr,opposite,2,1624824222.1847672,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.1847672.jpg
Cat1,10mph,lr,opposite,2,1624824222.2181005,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.2181005.jpg
Cat1,10mph,lr,opposite,2,1624824222.2514338,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.2514338.jpg
Cat1,10mph,lr,opposite,2,1624824222.2847672,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.2847672.jpg
Cat1,10mph,lr,opposite,2,1624824222.3181005,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.3181005.jpg
Cat1,10mph,lr,opposite,2,1624824222.3514338,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.3514338.jpg
Cat1,10mph,lr,opposite,2,1624824222.384767,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.384767.jpg
Cat1,10mph,lr,opposite,2,1624824222.4181004,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.4181004.jpg
Cat1,10mph,lr,opposite,2,1624824220.8514352,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824220.8514352.jpg
Cat1,10mph,lr,opposite,2,1624824221.384768,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.384768.jpg
Cat1,10mph,lr,opposite,2,1624824221.9181008,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824221.9181008.jpg
Cat1,10mph,lr,opposite,2,1624824222.4514337,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.4514337.jpg
Cat1,10mph,lr,opposite,2,1624824222.9847665,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824222.9847665.jpg
Cat1,10mph,lr,opposite,2,1624824223.5180993,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824223.5180993.jpg
Cat1,10mph,lr,opposite,2,1624824224.0514321,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824224.0514321.jpg
Cat1,10mph,lr,opposite,2,1624824224.584765,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824224.584765.jpg
Cat1,10mph,lr,opposite,2,1624824225.1180978,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824225.1180978.jpg
Cat1,10mph,lr,opposite,2,1624824225.6514306,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824225.6514306.jpg
Cat1,10mph,lr,opposite,2,1624824226.1847634,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824226.1847634.jpg
Cat1,10mph,lr,opposite,2,1624824226.7180963,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824226.7180963.jpg
Cat1,10mph,lr,opposite,2,1624824227.251429,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824227.251429.jpg
Cat1,10mph,lr,opposite,2,1624824227.784762,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824227.784762.jpg
Cat1,10mph,lr,opposite,2,1624824228.3180947,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824228.3180947.jpg
Cat1,10mph,lr,opposite,2,1624824228.8514276,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824228.8514276.jpg
Cat1,10mph,lr,opposite,2,1624824229.3847604,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824229.3847604.jpg
Cat1,10mph,lr,opposite,2,1624824229.9180932,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824229.9180932.jpg
Cat1,10mph,lr,opposite,2,1624824230.451426,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824230.451426.jpg
Cat1,10mph,lr,opposite,2,1624824230.9847589,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824230.9847589.jpg
Cat1,10mph,lr,opposite,2,1624824231.5180917,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824231.5180917.jpg
Cat1,10mph,lr,opposite,2,1624824232.0514245,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824232.0514245.jpg
Cat1,10mph,lr,opposite,2,1624824232.5847573,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_10mph_lr_opposite_2/camera_images/1624824232.5847573.jpg
