Category,speed,direction,lane,episode,Time header,Image_path
Cat1,20mph,lr,opposite,2,1624829434.7831213,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg
Cat1,20mph,lr,opposite,2,1624829434.8164546,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.8164546.jpg
Cat1,20mph,lr,opposite,2,1624829434.849788,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.849788.jpg
Cat1,20mph,lr,opposite,2,1624829434.8831213,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.8831213.jpg
Cat1,20mph,lr,opposite,2,1624829434.9164546,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.9164546.jpg
Cat1,20mph,lr,opposite,2,1624829434.9497879,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.9497879.jpg
Cat1,20mph,lr,opposite,2,1624829434.9831212,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.9831212.jpg
Cat1,20mph,lr,opposite,2,1624829435.0164545,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829435.0164545.jpg
Cat1,20mph,lr,opposite,2,1624829435.0497878,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829435.0497878.jpg
Cat1,20mph,lr,opposite,2,1624829435.083121,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829435.083121.jpg
Cat1,20mph,lr,opposite,2,1624829435.1164544,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829435.1164544.jpg
