Category,speed,direction,lane,episode,time_stamp,lida_file,image_file,lat,long,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector,x,y,snr
Cat1,20mph,lr,opposite,2,1624829434.179566000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.179566000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg,42.33805866666667,-71.08694933333337,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401163535,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.280449000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.280449000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg,42.33805866666667,-71.08694933333335,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401280251,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.381299000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.381299000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg,42.33805866666667,-71.08694933333335,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401280251,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.482160000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.482160000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg,42.33805866666667,-71.08694933333335,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401280251,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.583035000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.583035000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg,42.33805866666667,-71.08694933333335,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401280251,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.683834000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.683834000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg,42.33805866666667,-71.08694933333335,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401280251,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.784701000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.784701000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.7831213.jpg,42.33805866666667,-71.08694933333335,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401280251,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.885608000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.885608000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.8831213.jpg,42.33805866666667,-71.08694933333334,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.505844013969668,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829434.986454000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829434.986454000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829434.9831212.jpg,42.33805866666667,-71.08694933333335,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.50584401280251,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
Cat1,20mph,lr,opposite,2,1624829435.087327000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/lidar_pcd/ns1/velodyne_points/1624829435.087327000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_2/camera_images/1624829435.083121.jpg,42.33805866666667,-71.08694933333334,13008,19,4,8,50,"[6785, 8146, 8204, 9994, 6496, 8050, 7836, 8192, 7908, 12322, 8386, 7831, 9052, 7869, 7536, 13008, 9450, 6582, 12175, 10353, 8056, 6444, 10432, 6718, 6506, 11991, 12348, 6314, 7393, 6760, 6450, 6838]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30, 60, 61, 62, 63]",8.505844013969668,-7.777226508822979,"[-5, -4, -4, -3, -7, -4, -5, -4, -4, -1, -4, -4, -1, -5, -7, 1, -5, -6, -1, -1, -4, -7, -1, -5, -5, -1, 0, -8, -6, -5, -7, -4]"
